#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	0.0	0	0	0
Gbp7	NM_001083312|NM_145545	0.165050966148	1	1	1
Arrdc1	NM_001162485|NM_178408|NR_027876	0.0	0	1	0
Ercc5	NM_011729	0.0	0	1	0
Mrpl15	NR_033530|NM_025300|NM_001177658	69.6384009375	273	42	24
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	0.654979651357	1	0	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	2.35250825777	16	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	139.513259035	330	27	28
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	5.2562176033	9	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	0.382036948559	2	0	0
St7	NM_022332|NM_001083315	0.411702339234	1	0	0
Gga1	NM_145929	0.0	0	0	0
AW549877	NM_145930	1.40581218159	8	0	6
Stac2	NM_146028	0.0	0	0	0
2610203C22Rik	NR_015470	1.12049154954	2	0	0
Rab3d	NM_031874	0.231034199259	1	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.489086978919	1	0	0
Phf7	NM_027949	74.074129772	165	0	6
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	2.19506960483	1	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	0.0	0	0	0
Sult1b1	NM_019878	2.74469857925	8	0	0
Nfatc3	NM_010901	0.51993717123	4	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	17.8117988814	115	0	0
Arfgef1	NM_001102430	0.128382815362	1	0	2
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	0.184402439665	1	0	0
4930528F23Rik	NM_029197	0.524599339642	1	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	16.1123446381	66	9	2
Coro7	NM_030205	0.256133183846	1	0	0
Tmem51	NM_145402	0.957035265858	2	0	0
Tapbpl	NM_145391	7.38350112682	16	0	4
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	2.13730672894	15	5	0
Tmem180	NM_029186	0.0	0	0	0
Zcchc4	NM_030185	0.46434143949	1	1	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	0.0	0	0	0
Spata2L	NM_030176	0.375375023816	1	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	2.11045672045	22	0	0
Mios	NM_145374	0.0	0	0	1
Gm5523	NR_004447	16.5508512836	17	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	1.43924757632	5	0	0
Tnrc6a	NM_144925	0.0	0	0	0
Npr1	NM_008727	0.0	0	0	0
Serpine2	NM_009255	0.0	0	0	0
Gamt	NM_010255	112.147245764	119	0	0
Serpina3m	NM_009253	1060.54791759	1636	174	407
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	9267.28337329	15290	41	178
Ahr	NM_013464	11.9520972604	74	0	1
