#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	0.0	0	0	0
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	12.2692190719	232	2	44
Ercc5	NM_011729	0.0	0	0	0
Mrpl15	NR_033530|NM_025300|NM_001177658	253.503614934	8495	277	200
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	28.417526485	437	77	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	26.5258057092	1816	12	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.121549198106	2	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	0.517066893105	27	0	0
St7	NM_022332|NM_001083315	0.0411324506732	1	0	0
Gga1	NM_145929	2.37696374149	81	49	4
AW549877	NM_145930	2.46300116312	141	56	0
Stac2	NM_146028	19.5639724656	670	17	5
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	0.0	0	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	84.7803363469	390	0	3
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	14.0857639159	469	8	56
Sult1b1	NM_019878	0.0342266984516	1	0	0
Nfatc3	NM_010901	7.27468655447	487	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	10.80105426	747	0	2
Arfgef1	NM_001102430	0.051246550426	4	1	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	8.49558215839	480	111	4
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	125.504825485	5007	7	80
Coro7	NM_030205	1.87706836393	74	6	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.0	0	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	0.722071826746	49	0	10
Tmem180	NM_029186	0.0	0	0	0
Zcchc4	NM_030185	0.0459853834847	1	0	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	0.113176765897	8	0	0
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	0.0	0	0	0
Mios	NM_145374	3.72656577797	155	3	19
Gm5523	NR_004447	0.0	0	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	21.3109132218	743	11	61
Tnrc6a	NM_144925	0.847210630708	81	0	0
Npr1	NM_008727	3.36759398293	154	37	0
Serpine2	NM_009255	1.16122580925	26	0	0
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0186186699506	1	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	0.0	0	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	278.993469736	4805	231	123
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	4628.03123177	58159	472	467
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.0	0	0	0
Tysnd1	NM_027912	0.117134865078	3	0	0
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	0.0	0	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	0.0	0	0	0
Gtf2e2	NM_001167921|NM_026584|NM_001167922	106.935422565	1785	0	75
Atxn3	NM_029705|NM_001167914	56.4427077298	1139	104	68
Mbtps1	NM_001167910|NM_019709	4.98544726685	237	0	14
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	2.92717028904	93	0	0
Psen1	NM_008943	9.30704965616	316	29	133
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	1.53709771235	180	28	0
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0294821389297	1	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	61.7861931158	1569	179	158
Smap1	NM_028534	49.3053041164	579	20	39
Fbxo18	NM_015792	0.0	0	0	0
Fbxo8	NM_015791	36.0696544754	1349	15	50
Pnpla6	NM_015801|NM_001122818	31.2538650076	1561	133	143
Dkkl1	NM_015789	0.0	0	0	0
Prdm16	NM_001177995|NM_027504	4.1974255195	407	21	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	0.0707948409779	1	0	0
Ccm2	NM_001190343|NM_146014|NM_001190344	0.105203184697	2	0	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	11.445723662	426	0	0
Rspry1	NM_026274	0.0231007668776	1	0	0
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	23.469197589	1156	100	94
4931408C20Rik	NM_001033764	0.0	0	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	50.2326116267	1673	12	172
Gm4850	NR_015347	0.0	0	0	0
Khdrbs2	NM_133235	0.0	0	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	0.0	0	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	0.0	0	0	0
Tspyl4	NM_030203	0.0	0	0	0
4930562C15Rik	NM_030192	0.0	0	0	0
Dopey2	NM_027293|NM_026700	0.0	0	0	0
Rbm42	NM_133693	90.4221282952	1719	17	66
Manba	NM_027288	0.0	0	0	0
Prpf6	NM_133701	13.9961655176	479	0	3
Dnajb4	NM_027287|NM_025926	0.0	0	0	0
Cxxc5	NM_133687	5.53710628347	141	0	18
Mosc2	NM_133684	3.27337489089	69	0	43
Tmem19	NM_133683	0.0	0	0	0
2810432D09Rik	NM_027278	44.6695211702	414	0	0
Ptcd3	NM_027275	88.0209997058	2126	113	83
Osgep	NM_133676	33.8936911572	470	155	0
Apitd1	NM_027263	69.9952922341	712	205	0
Tor1b	NM_133673	9.32899778691	312	0	90
Sult1a1	NM_133670	0.0	0	0	0
Zfp119b	NM_146249	28.1571657105	420	61	0
Spred2	NM_033523	0.0	0	0	0
Laptm4b	NM_033521	0.0	0	0	0
Gm3448	NM_001123367	0.0	0	0	0
Zbtb40	NM_198248	8.63419950396	700	0	210
AA619741	NR_033627	0.0	0	0	0
Hist1h1d	NM_145713	0.286129367027	9	0	0
Mtnr1b	NM_145712	0.0	0	0	0
Tox	NM_145711	0.0	0	0	0
Nup43	NM_145706	203.752058209	2927	224	160
Tinf2	NM_145705	32.4411531707	627	101	118
Usp44	NM_183199|NM_001206851	0.0	0	0	0
Serpinb9f	NM_183197	0.0	0	0	0
Marveld1	NM_183195	0.0292097271507	1	0	0
Reep3	NM_178606|NM_001204915	3.3535771479	190	10	39
Gsdmc3	NM_183194	4.24561304278	68	0	0
Scrt1	NM_130893	0.0	0	0	0
Rtn4ip1	NM_130892	0.0	0	0	0
Grip1	NM_133442|NM_130891|NM_028736	0.0	0	0	0
Arid5a	NR_033310|NM_001172205|NM_001172206|NM_145996	0.0	0	0	0
Scn1a	NM_018733	0.0	0	0	0
Lce1d	NM_027137	0.0	0	0	0
Rpl36	NM_018730	1645.88344234	1328	187	2
Cd244	NM_018729	0.0	0	0	0
Cnnm4	NM_033570	25.7488107633	1323	73	5
Rbbp4	NM_009030	146.091306838	6228	334	194
Gcnt2	NM_023887|NM_008105|NM_133219	3.77873096631	125	9	0
Zfp704	NM_133218	0.264204733982	41	0	7
Cep63	NM_001081122	3.86689469908	117	0	0
Oc90	NM_010953	0.0	0	0	0
Adam7	NM_007402	0.0	0	0	0
Il4i1	NM_010215	0.0	0	0	0
Irak2	NM_172161|NM_001113553	9.84975153406	302	15	30
Lcor	NM_172154	2.25791192084	119	9	0
Mpst	NM_001162493|NM_001162492|NM_138670	0.0	0	0	0
Crisp2	NM_001204071|NM_009420	0.0	0	0	0
Kif9	NM_010628|NM_001163569	3.34193805405	118	1	0
Mtpn	NM_008098	73.4731446392	3217	195	119
Gdf3	NM_008108	5.31731044988	122	0	0
Gcdh	NM_008097|NM_001044744	7.49581373886	178	34	0
Tgm1	NM_019984|NM_001161714|NM_001161715	0.0	0	0	0
4933402J07Rik	NM_177901	0.0	0	0	0
Mgat4a	NM_173870	0.125426773258	10	0	0
Dnaja2	NM_019794	100.692355315	3231	248	198
4930594C11Rik	NR_024017	0.325532177862	10	0	0
2010300C02Rik	NM_028096	0.0	0	0	0
Lnpep	NM_172827	0.0	0	0	0
Dact2	NM_172826	0.0	0	0	0
Ccdc14	NM_172824	2.25085427296	104	24	0
Lmln	NM_172823	0.0	0	0	0
Atp8b5	NM_177195	0.0	0	0	0
Agbl2	NM_178755	0.0	0	0	0
Spin4	NM_178753	0.0	0	0	0
Lonrf2	NM_001029878	0.0	0	0	0
Ap1m2	NM_009678|NM_001110300	140.435469427	2719	145	161
Ap1g1	NM_009677	11.6158065172	890	107	94
Lgals8	NM_018886|NM_001199043	106.89492535	3298	119	0
Camkk1	NM_018883	0.0	0	0	0
Mid1ip1	NM_026524|NM_001166635	0.0	0	0	0
Nmb	NM_026523	0.266895535872	2	0	0
Chid1	NM_026522|NM_001142681	3.09066938548	129	3	0
Ddx19b	NM_001190800|NM_172284|NM_001190786	2.40470453284	155	0	21
D1Bwg0212e	NM_028043	11.848560126	413	9	34
Snord89	NR_028555	0.0	0	0	0
Mef2b	NM_001045484|NM_008578	0.0	0	0	0
Rfx8	NM_001145660	0.0	0	0	0
Gm13718	NM_001145100	18.7233708064	631	17	0
Tnik	NM_001163007|NM_026910|NM_001163008|NM_001163009	0.0	0	0	0
Eif2ak3	NM_010121	0.0197755640295	1	0	0
Sar1a	NM_009120	46.6527944722	1362	85	23
Sap18	NM_009119	3.44448060701	99	47	0
Eif1a	NM_010120	184.078575359	5634	0	0
Ehd1	NM_010119	0.0279722227912	1	0	0
Egr2	NM_010118	0.0	0	0	0
Cops6	NM_012002	453.955644338	5490	112	132
Tekt2	NM_011902	0.0	0	0	0
Cyp4f13	NM_130882	0.0	0	0	0
Pabpc4	NM_130881|NM_148917	540.798711509	4013	20	0
Mfsd9	NM_172499	0.0	0	0	0
A1bg	NM_001081067	0.0498736584393	1	0	0
2610017I09Rik	NR_027826	0.0	0	0	0
2900092D14Rik	NR_027891	0.0	0	0	0
Abcc9	NM_011511|NM_021041|NM_001044720|NM_021042	0.0	0	0	0
AI597479	NM_133818	0.334551021976	13	0	0
Cox7a2l	NM_001159529|NM_009187	236.535896972	1212	52	43
Fbxo6	NM_001163704|NM_015797|NM_001163707|NM_001163706|NM_001163705	62.6794870896	865	59	57
Jazf1	NM_001168277|NM_173406	0.0	0	0	0
Tcn2	NM_001130459|NM_015749|NM_001130458	1.6077687926	35	30	0
Neu2	NM_001160164|NM_001160163|NM_001160165|NM_015750	0.0	0	0	0
Slit1	NM_015748	0.0	0	0	0
Slc20a1	NM_015747|NM_001159593	18.7243397771	695	0	109
Il5	NM_010558	0.0	0	0	0
Zfp46	NM_009557	0.0	0	0	0
Il3	NM_010556	0.0	0	0	0
Ccs	NM_016892	198.005244481	2323	89	198
Gm4894	NM_177701	0.0	0	0	0
Syt7	NM_173068|NM_173067|NM_018801	0.0	0	0	0
Nlrp2	NM_177690	0.0	0	0	0
Clec12a	NM_177686	0.0	0	0	0
4930503L19Rik	NM_172967	0.0	0	0	0
Sh3rf2	NM_172966|NM_001146299	0.0	0	0	0
Dnajc5g	NM_177677	13.1476215957	222	40	0
Sap130	NM_172965	5.24744308325	237	3	21
Wdr75	NM_028599	185.017110522	5326	468	1035
Dcdc2c	NM_001177964	0.183944235093	2	0	0
Gm4776	NR_037690|NR_037691	0.0	0	0	0
Dnahc7b	NM_001160386	0.0	0	0	0
Sema6a	NM_018744	0.0	0	0	0
Bet1l	NM_018742	43.6535653205	747	215	0
Rp9	NM_018739	6.3872975556	81	0	41
Wdr20a	NM_027149	23.5499878058	474	11	39
Trip13	NM_027182	74.4645740039	1892	90	135
Exosc8	NM_027148|NM_001163570	320.03674335	4243	519	692
Ctps2	NM_001168568|NM_018737|NM_001168571|NM_001168569|NR_033143	0.52868401827	30	7	0
Mre11a	NM_018736	1.8969703048	64	29	0
Gbp3	NM_018734	0.0714391126609	2	0	0
Gm711	NM_198628	0.0	0	0	0
4430402I18Rik	NM_198651	0.0	0	0	0
Galntl6	NM_175032	0.0	0	0	0
Casp8	NM_009812|NM_001080126	0.0854446022368	2	0	2
Rtkn2	NM_001081346	0.0	0	0	0
Capn3	NM_007601|NM_001177799|NM_001109761	0.0	0	0	0
Arhgap1	NR_027371|NR_027373|NR_027372|NM_001145902|NM_146124	143.679398491	3644	438	141
Serpina3n	NM_009252	0.0	0	0	0
Polh	NM_030715	9.25870066795	268	0	0
Dtx3	NM_030714	0.0	0	0	0
Pitpnc1	NM_145823	16.973740271	1209	315	0
Veph1	NM_145820|NM_028357	0.0	0	0	0
1700019A02Rik	NM_027070	0.0	0	0	0
Prelid1	NM_025596	387.241294497	2328	69	20
Mrpl51	NM_025595	189.775336559	2312	216	163
1700029H14Rik	NM_025601|NM_001080781	0.0	0	0	0
Rpl36al	NM_025589	2243.22951407	4436	0	0
Dda1	NM_025600	17.5338982802	347	0	0
Zfp346	NM_012017	0.0247277883522	1	0	1
Xrn2	NM_011917	89.9029899445	3402	163	88
1700029F12Rik	NM_025585|NM_001080777	0.0	0	0	0
2310061N02Rik	NM_027155	0.0	0	0	0
Ccdc150	NM_030025	0.0	0	0	0
Gtf3c3	NM_001033194	2.97247796177	82	20	0
Slc2a9	NM_001102415|NM_001102414|NM_145559|NM_001012363	0.0	0	0	0
Kng1	NM_001102412|NM_001102411|NM_023125	79.5641259795	1303	155	0
Smarca2	NM_011416|NM_026003	0.0	0	0	0
Mtdh	NM_026002	3.98868675122	165	0	0
Cisd2	NM_025902	11.6580636769	375	0	12
Rnaseh2b	NM_026001	98.0741233816	1594	79	398
Smarcd3	NM_025891	0.0	0	0	0
Mobkl3	NM_025283	62.3999595788	1840	30	32
Chrm4	NM_007699	0.0	0	0	0
Bcl2l13	NM_153516	0.371264856957	29	0	0
